trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.5, 'e': 0.47902619318875111}",25,0,-57.54336817248743,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
369,False,"{'a': 0.5, 'e': 0.47806909821637761}",25,0,-78.21167650309157,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
370,False,"{'a': 0.5, 'e': 0.47711391552103438}",20,0,-6.731342634913281,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.47616064128198943}",35,10,10.672385859262548,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.47520927168614446}",35,3,-116.33895260055365,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 3}",1
373,False,"{'a': 0.5, 'e': 0.47425980292801989}",25,10,3.3693273297062394,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.47331223120973931}",20,13,-20.721064976464802,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.47236655274101469}",20,0,-29.82182235362411,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
376,False,"{'a': 0.5, 'e': 0.47142276373913089}",20,12,7.891062180942897,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.47048086042893056}",20,8,-2.4277792923485118,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.46954083904279925}",25,15,-4.561385871851582,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.46860269582065023}",20,0,-3.324592234114613,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
380,False,"{'a': 0.5, 'e': 0.46766642700990924}",25,0,7.897348501699721,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
381,False,"{'a': 0.5, 'e': 0.46673202886549986}",30,3,-13.755165674059551,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.46579949764982825}",20,3,-55.17723714064221,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
383,False,"{'a': 0.5, 'e': 0.46486882963276827}",25,18,2.471871259751248,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.46394002109164673}",20,0,-39.00142695028988,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
385,False,"{'a': 0.5, 'e': 0.46301306831122807}",25,5,-78.0230439868595,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
386,False,"{'a': 0.5, 'e': 0.46208796758370002}",25,0,-18.881921903016785,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
387,False,"{'a': 0.5, 'e': 0.46116471520865843}",35,4,-24.01275590146466,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 1}",1
388,False,"{'a': 0.5, 'e': 0.46024330749309256}",20,6,-39.3875925027245,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.45932374075137034}",25,12,-43.936115253047845,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
390,False,"{'a': 0.5, 'e': 0.45840601130522352}",20,12,9.490957826933847,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.45749011548373314}",25,0,-12.41004063344085,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
392,False,"{'a': 0.5, 'e': 0.45657604962331472}",20,0,-9.794640624238845,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
393,False,"{'a': 0.5, 'e': 0.45566381006770351}",35,3,-82.70836756050774,"{0: 25, 1: 1, 2: 3, 3: 2, 4: 1}",1
394,False,"{'a': 0.5, 'e': 0.45475339316794017}",25,14,7.4300380165406,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,8,-8.27727541339696,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.45293801277655771}",25,18,-0.8741387200841682,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.45203304202341466}",30,8,-93.7593471625899,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 2}",1
398,False,"{'a': 0.5, 'e': 0.45112987940304233}",20,13,-35.9308439071641,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
399,False,"{'a': 0.5, 'e': 0.45022852130278923}",25,3,1.184335357112179,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.44932896411722156}",30,24,7.489064387452488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.44843120424810951}",30,15,1.5780103081405785,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.44753523810441237}",25,7,-31.00108481073295,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
403,False,"{'a': 0.5, 'e': 0.44664106210226434}",20,0,8.759331119857219,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.44574867266496021}",20,14,1.2657575681555608,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.44485806622294111}",25,16,-3.0264442579432607,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.44396923921378006}",25,15,-47.70447562169602,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
407,False,"{'a': 0.5, 'e': 0.44308218808216776}",25,0,-46.76651826606274,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
408,False,"{'a': 0.5, 'e': 0.44219690927989863}",20,0,-89.04136681092209,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
409,False,"{'a': 0.5, 'e': 0.44131339926585617}",20,7,2.219819760004863,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.44043165450599925}",30,2,-23.984382850830972,"{0: 24, 1: 2, 2: 1, 3: 0, 4: 1}",1
411,False,"{'a': 0.5, 'e': 0.43955167147334756}",20,0,-103.18231383663695,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
412,False,"{'a': 0.5, 'e': 0.43867344664796781}",30,19,16.578570667669233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.43779697651695959}",30,20,15.357800002514333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.43692225757444114}",25,11,-30.397466918579113,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.43604928632153556}",30,19,7.9936326353980425,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.43517805926635666}",25,9,-31.766551452015527,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.43430857292399511}",20,1,-35.79304241921837,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
418,False,"{'a': 0.5, 'e': 0.43344082381650428}",25,14,-5.112525753778899,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.43257480847288665}",25,15,6.796424736190918,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.43171052342907973}",35,11,-29.310563213001473,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
421,False,"{'a': 0.5, 'e': 0.43084796522794205}",20,13,-44.242560094084304,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 1}",1
422,False,"{'a': 0.5, 'e': 0.4299871304192398}",20,0,-7.359860611674188,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
423,False,"{'a': 0.5, 'e': 0.42912801555963254}",25,10,-44.5942782543574,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
424,False,"{'a': 0.5, 'e': 0.42827061721265969}",20,3,-10.554475200481658,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.42741493194872671}",20,0,-2.2050349581066,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
426,False,"{'a': 0.5, 'e': 0.42656095634509139}",30,0,-47.23909068109969,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
427,False,"{'a': 0.5, 'e': 0.42570868698585018}",30,14,-55.70830049368655,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
428,False,"{'a': 0.5, 'e': 0.42485812046192456}",25,16,10.377222886499528,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.42400925337104728}",20,0,-0.054733613753704,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
430,False,"{'a': 0.5, 'e': 0.42316208231774882}",20,9,5.798160728717544,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.42231660391334386}",30,12,-100.16792476052109,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 2}",1
432,False,"{'a': 0.5, 'e': 0.42147281477591764}",30,8,-36.05708646158293,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.42063071153031245}",30,19,-3.7423630141493502,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.41979029080811425}",20,0,-5.5398775649498635,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
435,False,"{'a': 0.5, 'e': 0.418951549247639}",25,12,-0.016431256055665422,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.41811448349391933}",20,8,-45.94952089326778,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
437,False,"{'a': 0.5, 'e': 0.41727909019869114}",20,0,24.297534707755773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
438,False,"{'a': 0.5, 'e': 0.41644536602038007}",25,20,8.04665119649781,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.41561330762408838}",20,10,14.34004552336523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.41478291168158138}",20,12,-38.1102049850564,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
441,False,"{'a': 0.5, 'e': 0.41395417487127412}",25,3,5.635414506058096,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.41312709387821822}",20,0,-52.62853564100288,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
443,False,"{'a': 0.5, 'e': 0.41230166539408875}",25,0,-21.919670113055915,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
444,False,"{'a': 0.5, 'e': 0.41147788611717057}",20,12,-7.676474061748019,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.4106557527523455}",20,12,17.7029016755244,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.40983526201107895}",25,9,-67.32755283987113,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
447,False,"{'a': 0.5, 'e': 0.40901641061140692}",25,11,-63.566941321208475,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 1}",1
448,False,"{'a': 0.5, 'e': 0.4081991952779227}",30,15,-58.52229273610876,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
449,False,"{'a': 0.5, 'e': 0.40738361274176382}",20,12,15.42405683895184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.40656965974059911}",20,0,16.082067376842605,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.5, 'e': 0.40575733301861544}",20,5,-89.14612841971089,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
452,False,"{'a': 0.5, 'e': 0.40494662932650488}",20,10,18.450002657668485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.40413754542145153}",20,7,-17.8374154172804,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.40333007806711874}",25,14,18.295217158425405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.40252422403363597}",20,14,-10.095233604605728,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.40171998009758603}",25,7,5.8613760878206635,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.40091734304199211}",20,4,-23.842337943011085,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
458,False,"{'a': 0.5, 'e': 0.40011630965630496}",25,0,-13.623207200432004,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.39931687673638988}",20,2,7.653245211590362,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.39851904108451414}",25,0,-52.91212157597786,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
461,False,"{'a': 0.5, 'e': 0.39772279950933415}",25,1,0.3873647844717152,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.39692814882588245}",25,14,15.577125755274716,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.39613508585555535}",25,14,4.414150311897462,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.39534360742609981}",30,0,-7.228969730800799,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
465,False,"{'a': 0.5, 'e': 0.39455371037160109}",25,8,6.62108783838457,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.39376539153246998}",25,15,3.924749327330769,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.39297864775542996}",20,14,-29.847182795089935,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
468,False,"{'a': 0.5, 'e': 0.39219347589350495}",25,18,13.181226708206195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.39140987280600648}",20,2,-47.910302633474,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.39062783535852108}",25,11,-83.56833941736866,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 1}",1
471,False,"{'a': 0.5, 'e': 0.38984736042289797}",20,12,2.3365767836081712,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.3890684448772363}",30,11,-107.66165718019411,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 2}",1
473,False,"{'a': 0.5, 'e': 0.38829108560587294}",25,14,-40.13837347777146,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
474,False,"{'a': 0.5, 'e': 0.3875152794993697}",30,7,-163.58991307908656,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 4}",1
475,False,"{'a': 0.5, 'e': 0.38674102345450118}",20,0,9.968996290063119,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.5, 'e': 0.38596831437424212}",30,12,8.969371532263493,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.38519714916775516}",30,8,-119.17408195701064,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 2}",1
478,False,"{'a': 0.5, 'e': 0.3844275247503785}",20,10,-33.470232668679024,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
479,False,"{'a': 0.5, 'e': 0.38365943804361335}",25,7,-14.9386247732509,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.38289288597511206}",20,0,1.1382235753494403,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.38212786547866506}",25,2,8.257084141531061,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.38136437349418956}",20,15,8.392693957373382,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.38060240696771647}",25,2,-2.288610375176537,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.37984196285137872}",20,14,-0.7531780521802975,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.37908303810339883}",20,2,22.878380242301787,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.37832562968807681}",20,13,-29.084137256186306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
487,False,"{'a': 0.5, 'e': 0.37756973457577797}",30,16,-1.2328959181489156,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.37681534974292086}",30,20,17.798388766293776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.37606247217196515}",25,7,4.569597501163359,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.37531109885139957}",20,8,-44.83108658781473,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
491,False,"{'a': 0.5, 'e': 0.37456122677572978}",30,13,-85.11958924125062,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
492,False,"{'a': 0.5, 'e': 0.37381285294546651}",20,16,6.245015131854018,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.37306597436711342}",25,0,-18.507592569253262,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
494,False,"{'a': 0.5, 'e': 0.37232058805315521}",25,0,-18.15977504625373,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
495,False,"{'a': 0.5, 'e': 0.37157669102204571}",20,7,24.00768549420108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.37083428029819565}",20,9,-69.65687726183154,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 1}",1
497,False,"{'a': 0.5, 'e': 0.37009335291196127}",20,0,15.139750146072664,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
498,False,"{'a': 0.5, 'e': 0.36935390589963202}",20,16,8.643686825487437,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.36861593630341882}",25,0,10.28063117011784,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
500,False,"{'a': 0.5, 'e': 0.36787944117144233}",25,15,20.128848845013618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.36714441755772104}",25,16,4.829825133266592,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.36641086252215949}",30,3,-45.24891023992681,"{0: 21, 1: 1, 2: 3, 3: 2, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.36567877313053654}",25,13,-52.66292135605199,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
504,False,"{'a': 0.5, 'e': 0.36494814645449375}",30,11,4.338170595171723,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.36421897957152333}",30,21,-22.839582570652794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
506,False,"{'a': 0.5, 'e': 0.36349126956495681}",25,17,2.5501680302601653,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.36276501352395324}",25,0,22.11060173821154,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
508,False,"{'a': 0.5, 'e': 0.36204020854348745}",20,8,-51.10792800419419,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
509,False,"{'a': 0.5, 'e': 0.36131685172433853}",20,2,-5.371281942400673,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.3605949401730783}",20,7,-25.374188183023733,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.35987447100205955}",20,9,19.426570901818376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.35915544132940458}",20,8,12.800210706949423,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.35843784827899389}",30,8,-33.866258658957946,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.3577216889804542}",25,4,-14.007480547592063,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.35700696056914738}",25,13,-22.40927856276887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
516,False,"{'a': 0.5, 'e': 0.35629366018615882}",25,0,-15.622771689988992,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
517,False,"{'a': 0.5, 'e': 0.35558178497828613}",25,0,-159.2328482033893,"{0: 13, 1: 0, 2: 10, 3: 0, 4: 2}",1
518,False,"{'a': 0.5, 'e': 0.3548713320980274}",30,11,24.943007678823257,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.35416229870357024}",20,0,21.786609430514748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.5, 'e': 0.35345468195878016}",30,0,-12.33651790249179,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
521,False,"{'a': 0.5, 'e': 0.35274847903318912}",25,2,-28.46048837585271,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.35204368710198458}",30,11,-47.97919415285577,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
523,False,"{'a': 0.5, 'e': 0.35134030334599781}",35,11,18.716446336245102,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.35063832495169295}",30,0,-47.62945841466777,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
525,False,"{'a': 0.5, 'e': 0.34993774911115533}",25,10,-63.182149541417346,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 2}",1
526,False,"{'a': 0.5, 'e': 0.34923857302208078}",25,0,-27.183089721408315,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
527,False,"{'a': 0.5, 'e': 0.34854079388776399}",25,16,-44.72075973450793,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
528,False,"{'a': 0.5, 'e': 0.3478444089170874}",30,19,13.447563196815217,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.34714941532451032}",20,6,23.53194339122139,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.3464558103300574}",30,13,-23.820084479900913,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
531,False,"{'a': 0.5, 'e': 0.34576359115930777}",20,11,17.120683935579613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.34507275504338375}",20,6,-55.4242805701863,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
533,False,"{'a': 0.5, 'e': 0.34438329921894001}",25,6,-30.13022321974049,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
534,False,"{'a': 0.5, 'e': 0.34369522092815236}",20,0,-112.70508387649454,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
535,False,"{'a': 0.5, 'e': 0.34300851741870664}",20,15,-12.81382038354392,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.34232318594378797}",20,10,16.059796303644156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.34163922376206945}",25,18,12.456806353000424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.34095662813770156}",30,8,-19.15647448184988,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
539,False,"{'a': 0.5, 'e': 0.3402753963403008}",20,14,-1.1621115588165534,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.33959552564493911}",20,7,-41.35600566263755,"{0: 10, 1: 0, 2: 0, 3: 3, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.33891701333213281}",20,6,5.62391261973496,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.33823985668783169}",30,0,-3.682258835638713,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
543,False,"{'a': 0.5, 'e': 0.33756405300340836}",25,0,-58.798371860845926,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
544,False,"{'a': 0.5, 'e': 0.33688959957564707}",20,0,15.938084322668235,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
545,False,"{'a': 0.5, 'e': 0.33621649370673334}",30,0,-27.783277076214585,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
546,False,"{'a': 0.5, 'e': 0.33554473270424268}",25,17,14.14230406348944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.3348743138811302}",20,13,-5.253411135085464,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.33420523455571977}",30,12,9.267250043731352,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.3335374920516932}",20,8,9.518353554106929,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.33287108369807955}",25,7,-33.30997725814158,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
551,False,"{'a': 0.5, 'e': 0.33220600682924445}",20,8,21.74159721862621,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
